source_row_id,manufacturer,part_number,source_name,install_time_hours,source_weight_lb,weight_status,package_length,package_width,package_height,product_url,source_document,source_date,source_archive_locator,intake_status,category_candidate,runtime_candidate,notes
westcan-2026-07-21-row-1137,Westcan Manufacturing,6206000,Secondary Hold Down Kit 94-12 FORD RANGER,0.2,2,published,4 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-94-12-ford-ranger/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1138,Westcan Manufacturing,6206000-01,Secondary Hold Down Kit BLACK 94-12 FORD RANGER,0.2,2,published,4 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-94-12-ford-ranger/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1139,Westcan Manufacturing,6207000,Secondary Hold Down Kit 99-16 FORD SUPER DUTY,0.2,2,published,4 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-99-16-ford-super-duty/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1140,Westcan Manufacturing,6207000-01,Secondary Hold Down Kit BLACK 99-16 FORD SUPER DUTY,0.2,2,published,4 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-99-16-ford-super-duty/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1141,Westcan Manufacturing,6211000,Secondary Hold Down Kit 15-22 Colorado/canyon,0.2,2,published,6 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-15-colorado-canyon/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1142,Westcan Manufacturing,6211000-01,Secondary Hold Down Kit Black 15-22 Colorado/canyon,0.2,2,published,6 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-15-22-colorado-canyon/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1143,Westcan Manufacturing,6212000,Secondary Hold Down Kit 16-22 TITAN,.2,2,published,7 in,5 in,3 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-16-22-titan/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1144,Westcan Manufacturing,6212000-01,Secondary Hold Down Kit Black 16-22 TITAN,.2,2,published,7 in,5 in,3 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-16-22-titan/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1145,Westcan Manufacturing,6213000,Secondary Hold Down Kit 17-26 FORD SUPER DUTY,.3,1,published,6 in,4 in,3 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-17-26-ford-super-duty/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1146,Westcan Manufacturing,6213000-01,Secondary Hold Down Kit Black 17-26 FORD SUPER DUTY,.3,1,published,6 in,4 in,3 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-17-26-ford-super-duty/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,mounting_kit,future_review,
westcan-2026-07-21-row-1147,Westcan Manufacturing,6214000,Secondary Hold Down 19-25 Ram S Box &amp; Xs Box,,2,published,7 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-19-ram-s-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,unknown,future_review,
westcan-2026-07-21-row-1148,Westcan Manufacturing,6214000-01,Secondary Hold Down Kit Black 19-25 Ram S Box &amp; Xs Box,,2,published,7 in,4 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-19-25-ram-s-box-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,mounting_kit,future_review,
westcan-2026-07-21-row-1149,Westcan Manufacturing,6215000,Secondary Hold Down Kit 20-25 Sie/sil2500/3500 &amp; 19-25,,2,published,9 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-19-seirra-silverado/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,mounting_kit,future_review,
westcan-2026-07-21-row-1150,Westcan Manufacturing,6215000-01,Secondary Hold Down Kit Black 20-25 Sie/sil2500/3500 &amp; 19-25,,2,published,9 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-20-23-sie-sil2500-3500-19-23/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,mounting_kit,future_review,
westcan-2026-07-21-row-1151,Westcan Manufacturing,6216000,Secondary Hold Down Kit 21-25 F150,,2,published,9 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-2021-ford-f150-lb/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,mounting_kit,future_review,
westcan-2026-07-21-row-1152,Westcan Manufacturing,6216000-01,Secondary Hold Down Kit Black 21-25 Ford F150,,2,published,9 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-2021-23-ford-f150/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,mounting_kit,future_review,
westcan-2026-07-21-row-1153,Westcan Manufacturing,6217000,Secondary Hold Down Kit 23-26 COLORADO / CANYON,,2,published,9 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-23-26-colorado-canyon/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,mounting_kit,future_review,
westcan-2026-07-21-row-1154,Westcan Manufacturing,6217000-01,Secondary Hold Down Kit Black 23-26 COLORADO / CANYON,,2,published,9 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-23-26-colorado-canyon/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,mounting_kit,future_review,
westcan-2026-07-21-row-1155,Westcan Manufacturing,6218000,Secondary Hold Down Kit 24-26 Ranger,,2,published,9 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-24-26-ranger/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,mounting_kit,future_review,
westcan-2026-07-21-row-1156,Westcan Manufacturing,6218000-01,Secondary Hold Down Kit Black 24-26 Ranger,,2,published,9 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/secondary-hold-down-kit-black-24-26-ranger/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,mounting_kit,future_review,
westcan-2026-07-21-row-1157,Westcan Manufacturing,63-1003-03,"2 Place Spray Can Holder -red 8-1/2""L X 6-1/4""D X 5-1/2""H",0.1,3,published,9 in,8 in,6 in,https://shop.westcanmanufacturing.com/product/2-place-spray-can-holder-red-8-1-2l-x-6-1-4d-x-5-1-2h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1158,Westcan Manufacturing,63-1004-03,"4 Place Spray Can Holder - Red 15""L X 6-1/4""D X 5-1/2""H",0.1,3,published,16 in,7 in,6 in,https://shop.westcanmanufacturing.com/product/4-place-spray-can-holder-red-15l-x-6-1-4d-x-5-1-2h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1159,Westcan Manufacturing,63-1005,"Receiver Step 24"" L Straight",.1,8,published,25 in,25 in,6 in,https://shop.westcanmanufacturing.com/product/straight-receiver-step-24l/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1160,Westcan Manufacturing,63-1006,"Receiver Step 24"" L 4"" Drop",.1,12,published,25 in,24 in,9 in,https://shop.westcanmanufacturing.com/product/4-drop-receiver-step-24l-x-4h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1161,Westcan Manufacturing,63-1009-03,"Level 1 Medical Kit Holder-red 17-3/8""L X 4-7/8""D X 7-1/8""H",0.1,9,published,8 in,16 in,6 in,https://shop.westcanmanufacturing.com/product/level-1-medical-kit-holder-red-17-3-8l-x-4-7-8d-x-7-1-8h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1162,Westcan Manufacturing,63-1010-03,"Level 1 Medical Kit Holder-red 10-1/2""L X 3-1/8""D X 3-1/8""H",.2,1,published,12 in,4 in,4 in,https://shop.westcanmanufacturing.com/product/level-1-medical-kit-holder-red-10-1-2l-x-3-1-8d-x-3-1-8h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1163,Westcan Manufacturing,63-1011,"Hard Hat Holder 9""L X 2""D X 12""H",0.1,2,published,13 in,11 in,3 in,https://shop.westcanmanufacturing.com/product/hard-hat-holder-9l-x-2d-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1164,Westcan Manufacturing,63-1011-03,"Hard Hat Holder - Red 9""L X 2""D X 12""H",0.1,2,published,13 in,11 in,3 in,https://shop.westcanmanufacturing.com/product/hard-hat-holder-red-9l-x-2d-x-12h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1165,Westcan Manufacturing,63-1012,"Data File Box Cup Holder 11""L X 6-1/4""D X 5-1/2""H",.2,4,published,13 in,8 in,7 in,https://shop.westcanmanufacturing.com/product/date-file-box-cup-holder-11l-x-6-1-4d-x-5-1-2h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1166,Westcan Manufacturing,63-1013,"Double Fold-up Step 28-7/8""L",.2,26,published,40 in,21 in,11 in,https://shop.westcanmanufacturing.com/product/double-fold-up-step-28-7-8l-fits-a-2-receiver/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1167,Westcan Manufacturing,63-1061,Swing Door Kit For Fixed PARTITION,0.5,2,published,8 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/swing-door-kit-for-fixed-partition/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-1168,Westcan Manufacturing,63-1068,Shelving Mounted Conduit Holder,0.1,3,published,9 in,8 in,6 in,https://shop.westcanmanufacturing.com/product/shelving-mounted-conduit-holder/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1169,Westcan Manufacturing,63-1085-03,Disposable Glove Box Holder Red,0.1,,unavailable_blank,N/A in, in, in,https://shop.westcanmanufacturing.com/product/disposable-glove-boxholder-red/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1170,Westcan Manufacturing,65-1001-03,Shelf Mounted Ladder Hanger Pair - Red,.1,1,published,10 in,6 in,4 in,https://shop.westcanmanufacturing.com/product/shelf-mounted-ladder-hanger-pair-red/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1171,Westcan Manufacturing,65-1002-03,"Single Swivel Hook - Red 4-1/2"" OPENING",0.1,1,published,8 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/single-swivel-hook-red-4-1-2-opening/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1172,Westcan Manufacturing,65-1002-88-03,"Swivel Hook BULK BUY QTY 25 4-1/2"" OPENING",,,unavailable_zero,N/A in, in, in,https://shop.westcanmanufacturing.com/product/swivel-hook-bulk-buy-qty-25-4-1-2-opening/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,needs_review,accessory,future_review,Source weight is zero; treated as unavailable.
westcan-2026-07-21-row-1173,Westcan Manufacturing,65-1004,"Single Shelf Hanger 2-1/2"" OPENING",.1,5,published,17 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/single-shelf-hanger-2-1-2-opening/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1174,Westcan Manufacturing,65-1005-03,"Single Shelf Hanger 4-1/2"" Opening",.1,1,published,9 in,6 in,5 in,https://shop.westcanmanufacturing.com/product/single-shelf-hanger-4-1-2-opening-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1175,Westcan Manufacturing,65-1007-03,"Fixed Hook - Red 4-1/2"" Opening",0.1,2,published,6 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/fixed-hook-red-4-1-2-opening/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1176,Westcan Manufacturing,65-1007-88-03,"Fixed Hook - Red Bulk Buy Qty 25 4-1/2"" Opening",0.1,2,published,6 in,6 in,2 in,https://shop.westcanmanufacturing.com/product/fixed-hook-red-bulk-buy-qty-25-4-1-2-opening/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,accessory,future_review,
westcan-2026-07-21-row-1177,Westcan Manufacturing,67-1086,"3 Shelf Fold-up 3@16"" Tran Med Roof 72""Lx17""Dx62""H",1.5,76,published,97 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-316-tran-med-roof-72lx17dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1178,Westcan Manufacturing,67-1087,"2 Shelf Fold-up 2@18"" Tran Low Roof 80""Lx18""Dx62""H",1.5,80,published,97 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-218-tran-low-roof-80lx18dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1179,Westcan Manufacturing,67-1091,"3 Shelf Fold-up 1@18"" 2@16"" 13+ Prom.high 24""Lx21""Dx62""H",1.7,80,published,97 in,22 in,10 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-118-216-13-prom-high-24lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1180,Westcan Manufacturing,67-1093,"3 Shelf Fold-up 1@20"" 1@18""&amp;16 Tran High Roof 80""Lx21""Dx62""H",1.7,80,published,97 in,22 in,10 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-120-11816-tran-high-roof-80lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1181,Westcan Manufacturing,67-1094,"3 Shelf Fold-up 3@20"" Tran High Roof 68""Lx21""Dx66""H",1.7,92,published,97 in,22 in,10 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-320-tran-high-roof-68lx21dx66h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1182,Westcan Manufacturing,67-1099,"3 Shelf Fold-up 3@16"" Tran Med Roof 68""Lx17""D""x62""H",1.5,72,published,64 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-316-tran-med-roof-68lx17dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1183,Westcan Manufacturing,67-1100,"3 Shelf Fold-up 3@16"" Tran Med Roof 56""Lx17""D""x62""H",1.5,68,published,64 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-316-tran-med-roof-56lx17dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1184,Westcan Manufacturing,67-1101,"3 Shelf Fold-up 3@16"" Tran Med Roof 44l""Lx17""D""x62""",1.5,60,published,64 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-316-tran-med-roof-44llx17dx62/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1185,Westcan Manufacturing,67-1102,"3 Shelf Fold-up 3@16"" Tran Med Roof 32""Lx17""Dx62""",1.5,60,published,64 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-316-tran-med-roof-32lx17dx62/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1186,Westcan Manufacturing,67-1103,"2 Shelf Fold-up 2@18"" Tran Low Roof 68""Lx18""Dx54""H",1.5,61,published,66 in,19 in,7 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-218-tran-low-roof-68lx18dx54h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1187,Westcan Manufacturing,67-1104,"2 Shelf Fold-up 2@18"" Tran Low Roof 56""Lx18""Dx54""H",1.5,56,published,50 in,20 in,8 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-218-tran-low-roof-56lx18dx54h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1188,Westcan Manufacturing,67-1105,"2 Shelf Fold-up 2@18"" Tran Low Roof 44""Lx18""Dx54""H",1.5,44,published,42 in,19 in,7 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-218-tran-low-roof-44lx18dx54h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1189,Westcan Manufacturing,67-1106,"2 Shelf Fold-up 2@18"" Tran Low Roof 32""Lx18""Dx54""H",1.5,80,published,50 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-218-tran-low-roof-32lx18dx54h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1190,Westcan Manufacturing,67-1107,"3 Shelf Fold-up1@20""1@18""1@16"" 07+spr Hi &amp; Sup 68""Lx21""Dx62""H",1.5,72,published,97 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up120118116-07spr-hi-sup-68lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1191,Westcan Manufacturing,67-1108,"3 Shelf Fold-up1@20""1@18""1@16"" 07+spr High&amp;sup 56""Lx21""Dx62""H",1.5,68,published,97 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up120118116-07spr-highsup-56lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1192,Westcan Manufacturing,67-1109,"3 Shelf Fold-up1@20""1@18""1@16"" 07+spr High&amp;sup 44""Lx21""Dx62""H",1.5,64,published,97 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up120118116-07spr-highsup-44lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1193,Westcan Manufacturing,67-1110,"3 Shelf Fold-up1@20""1@18""1@16"" 07+spr High&amp;sup 32""Lx21""Dx62""H",1.5,60,published,97 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up120118116-07spr-highsup-32lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1194,Westcan Manufacturing,67-1111,"2 Shelf Fold-up 2@20"" 07+ Spri Stnd  32""Lx21""Dx62""H",1.5,60,published,64 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-220-07-spri-stnd-32lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1195,Westcan Manufacturing,67-1112,"2 Shelf Fold-up 2@20"" 07+ Spri Stnd  44""Lx21""Dx62""H",1.5,64,published,64 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-220-07-spri-stnd-44lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1196,Westcan Manufacturing,67-1113,"2 Shelf Fold-up 2@20"" 07+ Spri Stnd  55""Lx21""Dx62""H",1.5,68,published,64 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-220-07-spri-stnd-55lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1197,Westcan Manufacturing,67-1114,"2 Shelf Fold-up 2@20"" 07+ Spri Stnd  68""Lx21""Dx62""H",1.5,72,published,64 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-220-07-spri-stnd-68lx21dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1198,Westcan Manufacturing,67-1115,"2 Shelf Fold-up 2@20"" 07+ Spri Stnd 68""Lx21""Dx62""H",1.5,76,published,97 in,22 in,8 in,https://shop.westcanmanufacturing.com/product/2-shelf-fold-up-220-07-spri-stnd-68lx21dx62h-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1199,Westcan Manufacturing,67-1116,"3 Shelf Fold-up 1@18"" 2@16"" 13+ Prom. High 24""Lx18""Dx62""H",1.7,84,published,97 in,22 in,10 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-118-216-13-prom-high-24lx18dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1200,Westcan Manufacturing,67-1117,"3 Shelf Fold-up 1@18"" 2@16"" 13+ Prom. High 56""Lx18""Dx62""H",1.7,88,published,97 in,22 in,10 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-118-216-13-prom-high-56lx18dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-1201,Westcan Manufacturing,67-1118,"3 Shelf Fold-up 1@18"" 2@16"" 13+ Prom. High 68""Lx18""Dx62""H",1.7,92,published,97 in,22 in,10 in,https://shop.westcanmanufacturing.com/product/3-shelf-fold-up-118-216-13-prom-high-68lx18dx62h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
